XCoord,YCoord,AFFILIATION,AREA,GEOCODE,COMMUTE_TYPE,FIPS,DIST_TO_MIT_KM
-93.23315593,44.97809117,OTA,OPV,OFF_CAMPUS,UNK,2.70531E+11,2476.421606
-71.11637628,42.33791431,OTA,VPRES,OFF_CAMPUS,DRV,2.50214E+11,3.527319588
-71.06245956,42.3536762,FAC,HAS,OFF_CAMPUS,DRV_PUB,2.50251E+11,3.472611567
-70.84696951,43.20004249,ADM,EHS,OFF_CAMPUS,DRV_PUB,3.30171E+11,96.97655362
-71.86484731,42.75303808,SER,VPRES,OFF_CAMPUS,UNK,3.3011E+11,94.75798922
-71.23450509,42.48358696,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,21.2619137
-71.07215309,42.45716943,ADM,VPIST,OFF_CAMPUS,DRV,2.50173E+11,11.11046182
-71.06829822,42.49613787,MED,EVP,OFF_CAMPUS,DRV,2.50173E+11,15.36986895
-71.56378529,42.55120163,SUP,VPRES,OFF_CAMPUS,UNK,2.50173E+11,57.36964069
-71.03377292,42.2461489,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50214E+11,14.32493795
-71.34810312,43.64488247,OTA,ENG,OFF_CAMPUS,DRV_HOM,3.3004E+11,150.014266
-71.18818051,42.51937329,ADM,VPHR,OFF_CAMPUS,DRV,2.50173E+11,19.7332204
-70.69229558,41.93607854,ADM,VPHR,OFF_CAMPUS,DRV_PUB,2.50235E+11,65.16406625
-71.2437802,42.38172358,RES,ENG,OFF_CAMPUS,DRV_HOM,2.50174E+11,17.19978423
-71.17748788,42.38975139,FAC,SCI,OFF_CAMPUS,DRV,2.50174E+11,9.83515255
-71.12783141,42.3300096,OTA,SCI,OFF_CAMPUS,CRP2,2.50214E+11,4.81045759
-71.2403045,42.46922321,FAC,SCI,OFF_CAMPUS,DRV,2.50174E+11,20.06862349
-71.49508664,42.22850233,ADM,ENG,OFF_CAMPUS,DRV,2.50173E+11,46.76163623
-71.17857035,42.4262647,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50174E+11,12.06700361
-71.04590474,42.41679431,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50173E+11,8.634576548
-71.13102441,42.40094105,ADM,WHTKR,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.300112406
-71.17493414,42.42789218,RES,SAP,OFF_CAMPUS,BIC,2.50174E+11,12.06700361
-71.12050239,42.28413113,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.50251E+11,8.885873517
-71.18800399,42.60776298,SER,ENG,OFF_CAMPUS,DRV,2.50173E+11,28.97455942
-71.11891169,42.34401909,OTA,SCI,OFF_CAMPUS,UNK,2.50214E+11,3.309443864
-71.16831499,42.37935173,ADM,VPRES,OFF_CAMPUS,DRV,2.50174E+11,8.664772692
-70.9042907,42.46807344,RES,ENG,OFF_CAMPUS,DRV,2.50092E+11,24.36994499
-71.20453713,42.42813863,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,14.12863186
-70.81607607,42.96779886,ADM,EVP,OFF_CAMPUS,DRV,3.30151E+11,73.92685959
-70.93816046,42.47077618,SER,DF,OFF_CAMPUS,DRV_HOM,2.50092E+11,21.43709816
-71.08003157,42.37191373,SER,DF,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.042445627
-71.08556882,42.32110501,SER,DF,OFF_CAMPUS,DRV_HOM,2.50251E+11,4.491498932
-71.23581724,42.58635642,SER,DF,OFF_CAMPUS,DRV,2.50173E+11,29.998287
-71.06335538,42.38115877,SER,DF,OFF_CAMPUS,DRV_PUB,2.5025E+11,4.085777465
-71.10333476,42.38421611,SUP,VPF,OFF_CAMPUS,DRV,2.50174E+11,3.047190432
-71.37489478,42.21291875,ADM,EHS,OFF_CAMPUS,DRV,2.50174E+11,34.99708391
-70.92143934,42.5879403,SER,DF,OFF_CAMPUS,DRV,2.50092E+11,31.1050478
-71.34365949,42.44124835,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,30.57969044
-70.87830749,42.81844824,SER,EHS,OFF_CAMPUS,DRV_HOM,2.50093E+11,56.04135083
-71.74037918,42.57892621,ADM,OTH,OFF_CAMPUS,DRV,2.50277E+11,75.83327817
-71.02289017,42.26597729,ADM,VPIST,OFF_CAMPUS,WLK_PUB,2.50214E+11,12.95128042
-71.15162604,42.39869714,SUP,DF,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.930821761
-71.21240187,42.33025703,ADM,PCC,OFF_CAMPUS,DRV,2.50174E+11,13.61622187
-71.07541923,42.34314515,ADM,DF,OFF_CAMPUS,WLK_PUB,2.50251E+11,2.649586817
-71.03740607,42.53717842,SER,DF,OFF_CAMPUS,DRV_HOM,2.50092E+11,20.21772117
-71.97244793,42.15851438,ADM,DF,OFF_CAMPUS,DRV,2.50278E+11,97.21314627
-71.17546333,42.38357551,ADM,DF,OFF_CAMPUS,DRV_PUB,2.50174E+11,9.737732933
-71.23574729,42.32345659,ADM,PCC,OFF_CAMPUS,DRV,2.50174E+11,16.80785936
-71.13735677,42.38098084,OTA,ENG,OFF_CAMPUS,DRV,2.50174E+11,4.965472875
-71.07033586,42.35669083,MED,EVP,OFF_CAMPUS,DRV,2.5025E+11,2.660221702
-71.19148589,42.32900134,ADM,DF,OFF_CAMPUS,WLK_PUB,2.50174E+11,11.40040961
-71.22082204,42.1636016,ADM,MAJ,OFF_CAMPUS,DRV,2.50214E+11,26.26720937
-71.19320816,42.36913446,SER,DF,OFF_CAMPUS,DRV,2.50174E+11,11.58558733
-71.08949339,42.52429369,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,18.28190742
-71.02384803,42.41729169,SUP,DF,OFF_CAMPUS,DRV,2.50252E+11,10.14784938
-71.10584672,42.399719,ADM,VPF,OFF_CAMPUS,DRV,2.50173E+11,4.716195376
-71.13793089,42.4039297,ADM,VPC,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.028418524
-71.11284723,42.32176623,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50251E+11,4.708896872
-71.11699386,42.38700246,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.63972659
-71.0791646,42.36992055,OTA,SCI,OFF_CAMPUS,HOM,2.50174E+11,2.122896038
-71.09163576,42.34067157,SUP,SAP,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.840948258
-71.10899917,42.39882859,ADM,HAS,OFF_CAMPUS,DRV_PUB,2.50174E+11,4.421127415
-71.16104404,42.37022596,SUP,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.68676045
-71.07909716,42.34312154,ADM,AAA,OFF_CAMPUS,WLK_PUB,2.50251E+11,2.356965349
-71.14178996,42.40645049,ADM,AAA,OFF_CAMPUS,DRV_PUB,2.50174E+11,7.580893111
-70.9221083,42.21532881,ADM,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,24.85735644
-71.19121726,42.36111938,ADM,LIB,OFF_CAMPUS,DRV_HOM,2.50174E+11,10.93705584
-71.26349288,42.4271156,ADM,LIB,OFF_CAMPUS,DRV_PUB,2.50174E+11,20.42807398
-71.35480729,41.8749717,SUP,LIB,OFF_CAMPUS,WLK_PUB,4.4007E+11,61.40926655
-71.16522602,42.34526596,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.5025E+11,8.393034157
-71.32203649,42.50519845,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,34.50460254
-71.11800007,42.39572137,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,5.028567653
-71.08384016,42.37303413,SUP,SCI,OFF_CAMPUS,WLK,2.50174E+11,1.729924277
-74.54900011,40.40080295,OTA,VPRES,OFF_CAMPUS,UNK,3.4023E+11,440.3327204
-71.10208453,42.42437864,SER,DSL,OFF_CAMPUS,UNK,2.50173E+11,7.269155684
-71.06367997,42.4292909,SUP,SCI,OFF_CAMPUS,WLK_PUB,2.50173E+11,8.700037097
-71.02615855,42.40712315,SUP,DSL,OFF_CAMPUS,DRV_HOM,2.50252E+11,9.533409587
-71.14973059,42.4174073,ADM,VPIST,OFF_CAMPUS,DRV,2.50174E+11,9.194270589
-70.99017964,42.39789111,SUP,SCI,OFF_CAMPUS,CRP2,2.50252E+11,12.56777864
-71.20388473,42.36871766,MED,EVP,OFF_CAMPUS,DRV,2.50174E+11,12.80698429
-71.08112817,42.3136911,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50251E+11,5.262985175
-71.17398188,42.35496541,FAC,HAS,OFF_CAMPUS,DRV,2.50174E+11,9.08229346
-71.99089893,42.65433722,SUP,EVP,OFF_CAMPUS,DRV,2.50277E+11,108.7856596
-71.08484827,42.35260603,FAC,HAS,OFF_CAMPUS,DRV,2.5025E+11,1.276449558
-71.05701202,42.40295805,SUP,LIB,OFF_CAMPUS,DRV,2.50173E+11,5.604942306
-71.0795514,42.28753626,SER,EVP,OFF_CAMPUS,WLK_PUB,2.50251E+11,8.393014169
-71.14900908,42.38633252,SER,WHTKR,OFF_CAMPUS,DRV,2.50174E+11,6.893070562
-77.28246388,38.81364226,OTA,SAP,OFF_CAMPUS,UNK,5.10594E+11,791.6979975
-71.1047225,42.35673446,FAC,SAP,ON_CAMPUS,WLK,2.50174E+11,1.292386981
-71.09061783,42.65383067,ADM,VPIST,OFF_CAMPUS,DRV,2.50093E+11,32.53784064
-71.26180106,42.1814477,SUP,ENG,OFF_CAMPUS,DRV,2.50214E+11,27.13383874
-71.00411781,42.47616304,ADM,VPIST,OFF_CAMPUS,DRV,2.50092E+11,16.06743513
-71.08439995,42.38536098,ADM,EVP,OFF_CAMPUS,DRV,2.50174E+11,3.188996071
-71.34346079,42.28196074,MED,EVP,OFF_CAMPUS,DRV,2.50174E+11,29.15318478
-71.19996987,42.20921892,OTA,DSL,OFF_CAMPUS,DRV,2.50214E+11,20.79187943
-71.09577692,43.03961224,SER,LL,OFF_CAMPUS,UNK,3.30151E+11,77.07008327
-71.02390831,42.43571413,SER,SCI,OFF_CAMPUS,DRV,2.50173E+11,11.36395144
-71.11844726,42.41932036,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,7.666991537
-71.45902819,42.24264097,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,43.78318283
-71.10599256,42.37370395,ADM,SSM,OFF_CAMPUS,DRV,2.50174E+11,1.945152459
-74.63744023,40.73929143,OTA,ENG,OFF_CAMPUS,TAX,3.40351E+11,435.227851
-71.13672622,42.39647387,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,6.930821761
-71.05491296,42.31693868,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50251E+11,6.399951166
-71.23008111,42.37798419,ADM,OPV,OFF_CAMPUS,DRV_PUB,2.50174E+11,14.78884414
-71.14231383,42.65746645,ADM,DSL,OFF_CAMPUS,DRV_PUB,2.50093E+11,33.28466308
-70.97558713,42.47217996,SUP,PCC,OFF_CAMPUS,DRV,2.50092E+11,18.5053403
-71.00348393,42.40835402,ADM,DSL,OFF_CAMPUS,CRP2,2.50252E+11,11.21308532
-71.17581086,42.72070033,SER,DF,OFF_CAMPUS,DRV,2.50093E+11,41.37575157
-71.19299719,42.33933974,ADM,VPRD,OFF_CAMPUS,DRV,2.50174E+11,11.64529591
-71.24821536,42.3608187,SER,DSL,OFF_CAMPUS,UNK,2.50174E+11,16.82919141
-71.18966604,42.33252684,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,10.55945612
-71.24852449,42.34602482,FAC,HAS,OFF_CAMPUS,DRV,2.50174E+11,17.92280294
-71.06539604,42.47652798,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50173E+11,13.72243197
-70.94181651,42.64321148,ADM,EVP,OFF_CAMPUS,DRV,2.50092E+11,36.5819941
-71.27811518,42.64054031,ADM,EVP,OFF_CAMPUS,DRV,2.50173E+11,37.46740516
-71.50977248,42.49290018,RES,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,47.553529
-71.24508771,42.35634571,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,16.60928006
-71.39051648,42.51577017,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,34.50460254
-71.1137812,42.38848434,OTA,SCI,OFF_CAMPUS,BIC,2.50174E+11,4.040692888
-71.1371569,42.38762193,RES,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.715491798
-71.47813812,41.96898582,SER,LL,OFF_CAMPUS,UNK,4.4007E+11,61.11783205
-70.96452896,42.47397938,SER,ENG,OFF_CAMPUS,DRV,2.50092E+11,19.51201761
-71.12172823,42.39275397,SUP,SCI,OFF_CAMPUS,DRV,2.50174E+11,4.595530081
-71.11277594,42.38688658,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.881167014
-71.24587746,42.46783263,SUP,SAP,OFF_CAMPUS,DRV,2.50174E+11,20.36335379
-71.09581484,42.37193933,SER,WHTKR,OFF_CAMPUS,CRP2,2.50174E+11,1.396256463
-71.08815451,42.38240206,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.647967255
-71.21187882,42.52605053,RES,VPRES,OFF_CAMPUS,DRV,2.50173E+11,22.7971773
-71.14532332,42.4075534,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.745818612
-71.14137876,42.68504406,SER,LL,OFF_CAMPUS,UNK,2.50093E+11,36.69527747
-71.26408207,42.48867438,SUP,ENG,OFF_CAMPUS,DRV,2.50174E+11,24.83449517
-71.19313723,42.32315663,FAC,SCI,OFF_CAMPUS,DRV,2.50174E+11,11.40040961
-71.12170659,42.48651831,ADM,VPHR,OFF_CAMPUS,DRV_PUB,2.50173E+11,14.72094803
-71.12669117,42.4589564,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50173E+11,12.04397613
-71.13008811,42.39949708,ADM,AAA,OFF_CAMPUS,DRV_PUB,2.50174E+11,6.300112406
-70.92456319,42.46535331,ADM,VPIST,OFF_CAMPUS,WLK_PUB,2.50092E+11,22.32815316
-71.08836273,42.29705553,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50251E+11,7.003722483
-71.23060265,42.60364697,SUP,ENG,OFF_CAMPUS,DRV_PUB,2.50173E+11,31.40975211
-71.10755931,42.36813353,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50174E+11,1.972831371
-71.09931308,42.34530806,ADM,SCI,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.819872346
-71.0353113,42.14048865,ADM,DUE,OFF_CAMPUS,WLK_PUB,2.50214E+11,24.47037599
-71.14621129,42.40469739,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.745818612
-71.14561003,42.40266094,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,7.06646954
-71.2229616,42.34309272,ADM,OPV,OFF_CAMPUS,DRV,2.50174E+11,13.85550567
-71.10145398,42.4193605,SER,VPRES,OFF_CAMPUS,DRV,2.50173E+11,6.647545389
-71.07634972,42.46395661,RES,VPRES,OFF_CAMPUS,DRV,2.50173E+11,11.91045852
-71.16032216,42.47541861,RES,VPRES,OFF_CAMPUS,DRV_HOM,2.50173E+11,14.71315206
-71.46075072,42.46140822,RES,VPRES,OFF_CAMPUS,UNK,2.50174E+11,42.80475847
-71.0729336,42.45013697,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50173E+11,10.44311078
-71.10690907,42.40489318,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50173E+11,4.915022986
-71.1787242,42.48678548,SUP,VPRES,OFF_CAMPUS,DRV,2.50173E+11,17.33334779
-71.04215808,42.44932649,ADM,EVP,OFF_CAMPUS,CRP2,2.50173E+11,11.9920316
-71.12511225,42.4209673,ADM,HAS,OFF_CAMPUS,DRV,2.50173E+11,7.666991537
-71.25976739,42.57093758,SER,VPRES,OFF_CAMPUS,DRV,2.50173E+11,28.74448491
-71.35628485,42.26776658,ADM,EVP,OFF_CAMPUS,DRV,2.50174E+11,30.46703151
-71.11655479,42.35018061,FAC,ENG,OFF_CAMPUS,DRV,2.50214E+11,2.891783963
-71.08028274,42.35204369,OTA,SAP,OFF_CAMPUS,UNK,2.5025E+11,1.884136696
-71.12684053,42.47595979,ADM,VPC,OFF_CAMPUS,DRV,2.50173E+11,13.94416525
-71.67420263,42.64381232,RES,VPRES,OFF_CAMPUS,UNK,2.50173E+11,71.79558058
-71.13466,42.40956742,ADM,VPHR,OFF_CAMPUS,DRV_PUB,2.50174E+11,7.54059064
-70.8365936,41.77150757,SER,DF,OFF_CAMPUS,WLK_PUB,2.50235E+11,70.60792421
-71.20699588,42.49461473,SER,DF,OFF_CAMPUS,DRV,2.50173E+11,19.66218951
-71.15193237,42.33950546,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.5025E+11,6.764920939
-71.04995462,42.45059013,OTA,HAS,OFF_CAMPUS,DRV,2.50173E+11,11.0347467
-71.77442427,42.59048013,SUP,VPRD,OFF_CAMPUS,DRV,2.50277E+11,80.14251858
-71.16193793,42.37361689,FAC,HAS,OFF_CAMPUS,DRV,2.50174E+11,7.760194235
-71.18459867,42.38079407,SUP,DF,OFF_CAMPUS,DRV,2.50174E+11,10.28662396
-71.15092347,42.39897956,FAC,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.930821761
-71.09258533,42.36647046,FAC,HAS,OFF_CAMPUS,WLK,2.50174E+11,0.68143223
-71.19670074,42.35227922,ADM,HAS,OFF_CAMPUS,BIC_DRV,2.50174E+11,11.76939543
-71.2233322,42.02537384,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.50056E+11,39.82927929
-71.10008409,42.37056152,RES,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.404455171
-71.19283118,42.40613337,FAC,SSM,OFF_CAMPUS,DRV_HOM,2.50174E+11,11.62993975
-71.07966737,42.34849188,FAC,SSM,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.018129357
-71.53604517,42.17588169,ADM,OPV,OFF_CAMPUS,DRV_PUB,2.50277E+11,54.26596697
-71.12314879,42.42366348,RES,LL,OFF_CAMPUS,DRV_HOM,2.50173E+11,7.666991537
-73.94828684,40.71222805,FAC,SAP,OFF_CAMPUS,DRV_HOM,3.60471E+11,366.3045204
-71.163964,42.34574411,ADM,AAA,OFF_CAMPUS,DRV,2.5025E+11,8.393034157
-71.15052857,42.40530375,ADM,LIB,OFF_CAMPUS,DRV_PUB,2.50174E+11,8.491124993
-71.00249167,42.47225509,RES,SCI,OFF_CAMPUS,DRV,2.50092E+11,16.14636054
-71.05673832,42.35033528,FAC,SAP,OFF_CAMPUS,WLK_PUB,2.50251E+11,4.300113999
-71.1114744,42.38973693,ADM,LIB,OFF_CAMPUS,DRV,2.50174E+11,3.881167014
-71.11764175,42.3405718,FAC,SSM,OFF_CAMPUS,DRV_HOM,2.50214E+11,3.847953651
-70.84876933,42.51613087,ADM,VPF,OFF_CAMPUS,DRV,2.50092E+11,31.77769783
-71.06581454,42.3426737,SUP,SCI,OFF_CAMPUS,WLK_PUB,2.50251E+11,3.750682648
-71.16966626,42.41580645,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,10.52221469
-71.10240605,42.30961389,SUP,SAP,OFF_CAMPUS,WLK_PUB,2.50251E+11,5.581209082
-122.4200062,37.75774637,RES,SAP,OFF_CAMPUS,UNK,60750208003,5711.764862
-72.06162915,42.66447718,RES,ENG,OFF_CAMPUS,DRV,2.50277E+11,109.7089707
-71.13131298,42.38407056,ADM,APA,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.14141046
-71.09013344,42.37145441,SUP,AAA,OFF_CAMPUS,DRV_PUB,2.50174E+11,1.252834916
-71.06616194,42.63438225,ADM,SSM,OFF_CAMPUS,DRV,2.50093E+11,32.53784064
-71.05925422,42.37540668,SER,DF,OFF_CAMPUS,DRV_PUB,2.5025E+11,4.124840192
-71.19042455,42.65707241,SUP,LIB,OFF_CAMPUS,DRV,2.50093E+11,34.34226645
-71.09290601,42.36806144,ADM,LIB,OFF_CAMPUS,UNK,2.50174E+11,0.878575455
-71.10606372,42.37298445,ADM,VPHR,OFF_CAMPUS,DRV_HOM,2.50174E+11,1.945152459
-71.27171115,42.29618162,ADM,DSL,OFF_CAMPUS,DRV,2.50214E+11,20.7335252
-71.00968418,42.23450547,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50214E+11,16.55362965
-71.13101281,42.38497935,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50174E+11,5.117501277
-71.07648656,42.36408168,FAC,SCI,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.122896038
-71.11181124,42.35366962,SUP,VPRD,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.184564232
-71.06148715,42.4194746,SUP,LIB,OFF_CAMPUS,WLK_PUB,2.50173E+11,7.45135035
-71.14633091,42.41258282,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,8.407416418
-71.15445777,42.42213136,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,9.968748091
-70.92744085,42.46357355,SUP,ENG,OFF_CAMPUS,DRV,2.50092E+11,21.81446127
-71.12546909,42.48715528,OTA,DUE,OFF_CAMPUS,DRV,2.50173E+11,14.72094803
-71.25155227,42.11311356,RES,ENG,OFF_CAMPUS,DRV_PUB,2.50214E+11,32.38655356
-71.18550267,42.29930926,OTA,ENG,OFF_CAMPUS,DRV,2.50174E+11,11.70309891
-71.09057159,42.36658434,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.878575455
-71.01374044,42.24703713,RES,OPV,OFF_CAMPUS,WLK_PUB,2.50214E+11,15.06403304
-71.12785134,42.40376665,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,6.4224217
-71.33469492,42.6591117,SER,VPRES,OFF_CAMPUS,UNK,2.50173E+11,42.62107312
-71.12046136,42.33873653,OTA,ENG,OFF_CAMPUS,BIC,2.50214E+11,3.527319588
-71.21834924,41.91370191,ADM,DF,OFF_CAMPUS,DRV_PUB,2.50056E+11,51.23075024
-71.77117894,42.52950925,ADM,DF,OFF_CAMPUS,DRV,2.50277E+11,78.04544072
-71.23402696,42.18768717,SER,DF,OFF_CAMPUS,DRV,2.50214E+11,24.36067201
-71.08363609,42.26718247,ADM,HAS,OFF_CAMPUS,DRV,2.50214E+11,10.21318543
-71.21902896,42.3384172,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,13.85550567
-71.17407801,42.33876648,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,9.360369955
-71.01342016,42.42636398,SUP,ENG,OFF_CAMPUS,DRV,2.50252E+11,11.35178457
-71.08652966,42.3449425,RES,VPRES,OFF_CAMPUS,UNK,2.5025E+11,1.818306402
-71.09846066,42.34198671,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.979046084
-71.19315702,42.46204262,RES,SCI,OFF_CAMPUS,DRV,2.50173E+11,15.82439217
-71.86144629,42.78474245,SER,VPRES,OFF_CAMPUS,UNK,3.3011E+11,94.75798922
-71.11944322,42.40012834,ADM,DUE,OFF_CAMPUS,BIC_DRV,2.50174E+11,5.368073221
-71.12320214,42.3388099,ADM,OPV,OFF_CAMPUS,WLK_PUB,2.50214E+11,3.847953651
-71.0994415,42.38866055,SUP,DUE,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.286159004
-71.13853478,42.48383829,SUP,ENG,OFF_CAMPUS,DRV,2.50173E+11,14.86066304
-71.0261677,42.4256816,SER,DF,OFF_CAMPUS,UNK,2.50252E+11,11.08578994
-71.07382519,42.29334161,SER,DF,OFF_CAMPUS,DRV,2.50251E+11,7.815875703
-71.09203634,42.3171217,SER,DF,OFF_CAMPUS,WLK_PUB,2.50251E+11,4.550632694
-71.15767773,42.22368051,ADM,VPIST,OFF_CAMPUS,DRV,2.50214E+11,16.71867331
-71.14673745,42.41662192,ADM,DUE,OFF_CAMPUS,DRV,2.50174E+11,8.636081669
-71.07170803,42.3166765,SER,DF,OFF_CAMPUS,WLK_PUB,2.50251E+11,5.467961711
-71.10677535,42.28495838,ADM,DSL,OFF_CAMPUS,DRV,2.5026E+11,8.848014761
-71.34202916,42.31447233,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,27.84673118
-71.56879975,42.23016701,ADM,VPIST,OFF_CAMPUS,DRV,2.50173E+11,55.7783378
-71.15014002,42.38735313,ADM,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.893070562
-71.16120467,42.32638237,RES,SCI,OFF_CAMPUS,DRV_PUB,2.50214E+11,7.669890892
-71.13676353,42.39010122,SUP,ENG,OFF_CAMPUS,DRV,2.50174E+11,5.715491798
-71.27989531,42.48780433,FAC,ENG,OFF_CAMPUS,CRP2,2.50174E+11,25.51809201
-71.14118387,42.45712014,RES,ENG,OFF_CAMPUS,DRV,2.50173E+11,12.44270905
-71.32770015,42.27803287,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,28.43244116
-71.78624209,42.30513084,RES,SAP,OFF_CAMPUS,DRV_PUB,2.50277E+11,77.32106327
-71.15749828,42.3912893,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,8.2434797
-71.07546116,42.34424802,RES,ENG,OFF_CAMPUS,DRV_HOM,2.50251E+11,2.465175948
-71.23623348,42.40917382,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,16.96972551
-71.08027734,42.185594,ADM,MAJ,OFF_CAMPUS,DRV,2.50214E+11,19.84715093
-71.11058748,42.36368072,SUP,VPRES,OFF_CAMPUS,UNK,2.50174E+11,2.164119761
-71.21827529,42.33228952,ADM,VPIST,OFF_CAMPUS,DRV,2.50174E+11,14.40373225
-71.44528618,42.32632759,SUP,VPRES,OFF_CAMPUS,CRP2,2.50174E+11,39.13498566
-70.98660503,42.42282122,SUP,VPRES,OFF_CAMPUS,DRV_HOM,2.50252E+11,13.66988573
-71.00869162,42.05982817,SUP,ENG,OFF_CAMPUS,DRV_PUB,2.50235E+11,34.17359735
-71.09718445,42.3714893,OTA,SAP,OFF_CAMPUS,BIC,2.50174E+11,1.396256463
-71.2972962,42.49884383,ADM,DF,OFF_CAMPUS,DRV,2.50174E+11,27.83129435
-71.09104184,42.38424647,SER,WHTKR,OFF_CAMPUS,CRP2,2.50174E+11,2.647967255
-71.10315391,42.3644637,ADM,SCI,OFF_CAMPUS,DRV,2.50174E+11,1.315696477
-71.962246,42.61421204,RES,VPRES,OFF_CAMPUS,DRV,2.50277E+11,102.2444822
-71.05145674,42.33299789,SER,DSL,OFF_CAMPUS,UNK,2.50251E+11,5.214157629
-71.77420767,42.50306546,RES,VPRES,OFF_CAMPUS,DRV_PUB,2.50277E+11,76.61125616
-71.00574046,42.23410838,SER,WHTKR,OFF_CAMPUS,DRV,2.50214E+11,16.93675848
-72.02866224,42.65146743,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50277E+11,109.7089707
-71.39548006,42.28079246,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,34.70450503
-71.09058379,42.36937948,OTA,OPV,OFF_CAMPUS,UNK,2.50174E+11,1.252834916
-71.17920863,42.41072917,OTA,SCI,OFF_CAMPUS,CRP2,2.50174E+11,11.04277308
-71.1360979,42.42479426,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50173E+11,8.634419436
-71.06914781,42.3748253,SER,DSL,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.606527014
-71.1419576,42.33895333,FAC,SCI,OFF_CAMPUS,DRV_HOM,2.50214E+11,5.940605055
-71.08717938,42.39736031,MED,EVP,OFF_CAMPUS,DRV_HOM,2.50174E+11,4.293190104
-71.21865463,42.32113662,MED,EVP,OFF_CAMPUS,DRV_PUB,2.50174E+11,14.63356077
