"shapeid","x","y"
"204","1.5192572","42.503591"
"205","1.519565","42.5036197"
"205","1.5199263","42.5038044"
"206","1.5193739","42.5037922"
"206","1.5191385","42.5039106"
"207","1.5278472","42.5072829"
"207","1.5281932","42.5073649"
"207","1.5285028","42.5076356"
"207","1.5292505","42.5082862"
"207","1.5297254","42.5085722"
"208","1.5275057","42.5072524"
"208","1.5278472","42.5072829"
"209","1.5224687","42.508486"
"209","1.5225735","42.5080776"
"209","1.5230099","42.508057"
"210","1.5225735","42.5080776"
"210","1.5223362","42.5080184"
"210","1.522322","42.5080009"
"210","1.5222746","42.5079674"
"211","1.5223362","42.5080184"
"211","1.5222375","42.5080691"
"211","1.52202","42.5079543"
"211","1.521928","42.5078902"
"212","1.52202","42.5079543"
"212","1.5219249","42.5080254"
"213","1.522322","42.5080009"
"213","1.5227134","42.5078539"
"214","1.5222746","42.5079674"
"214","1.522216","42.5079138"
"214","1.5217092","42.5074747"
"215","1.5219249","42.5080254"
"215","1.5218101","42.5081112"
"216","1.522216","42.5079138"
"216","1.5224691","42.5075956"
"217","1.5222375","42.5080691"
"217","1.5222055","42.5082274"
"218","1.5335902","42.5076783"
"218","1.5327115","42.5079706"
"219","1.5354638","42.5085796"
"219","1.5353619","42.5092465"
"219","1.5352789","42.5098363"
"220","1.5379056","42.508705"
"220","1.5378958","42.5093867"
"220","1.5379204","42.5100631"
"220","1.5379472","42.5106968"
"221","1.5403116","42.509573"
"221","1.5407916","42.509304"
"222","1.5421272","42.5090724"
"222","1.5407916","42.509304"
"223","1.54089557095","42.5086810251"
"223","1.542137","42.5088767"
"224","1.5409616","42.5101305"
"224","1.5407846","42.5096185"
"224","1.5407916","42.509304"
"224","1.54089557095","42.5086810251"
"225","1.5378981","42.5080966"
"225","1.538765","42.5081345"
"225","1.5399405","42.5083381"
"225","1.54099879871","42.5082478605"
"226","1.5341826","42.5071245"
"226","1.5344922","42.5072992"
"227","1.5426855","42.5089085"
"227","1.5429432","42.5084767"
"228","1.5429432","42.5084767"
"228","1.5419844","42.5082985"
"228","1.54099879871","42.5082478605"
"229","1.5308395","42.508241"
"229","1.5312619","42.5075629"
"230","1.5323416","42.5088395"
"230","1.5329901","42.508895"
"231","1.5285632","42.5088378"
"231","1.5282253","42.5090701"
"232","1.5380939","42.510907"
"232","1.5381174","42.510938"
"233","1.5379741","42.5107446"
"233","1.5380939","42.510907"
"234","1.5390088","42.5103579"
"234","1.5379741","42.5107446"
"235","1.5221012","42.5046803"
"235","1.5231479","42.5047821"
"235","1.5241157","42.5051731"
"235","1.5249027","42.5059661"
"235","1.5252714","42.5062393"
"235","1.5257849","42.5064739"
"235","1.5272524","42.5066806"
"235","1.5278472","42.5072829"
"236","1.5308096","42.5087569"
"236","1.5305568","42.5089512"
"237","1.5267908","42.5071931"
"237","1.5264733","42.5077357"
"237","1.5263108","42.5080043"
"238","1.5277302","42.5077051"
