,country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
219786,fr,2015.07.12,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
220117,fr,2015.07.12,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,3
220779,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,2
220780,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
221109,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
221110,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
221251,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
221394,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
221775,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
222103,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,8
222104,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
222106,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
222107,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
222434,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,8
222762,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
222765,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
223093,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
223096,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
223420,fr,2015.07.12,2,42.50777778,1.5325,0,42.49666667,1.5125,0,1
223423,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
223424,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,4
223427,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,4
223758,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
223761,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
224089,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,16
224226,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50944444,1.523055556,0,1
224392,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50611111,1.520833333,0,1
224420,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
224423,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
224751,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,8
225079,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
225082,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,6
225413,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,4
225744,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
225747,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
226075,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
226406,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,3
226409,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
226705,fr,2015.07.12,2,42.53444444,1.58,4,42.51083333,1.540277778,0,1
226734,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
226737,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,3
227066,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
227341,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
227399,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,3
227730,fr,2015.07.12,2,42.56611111,1.5975,4,42.56611111,1.5975,4,2
227794,fr,2015.07.12,2,42.56611111,1.5975,4,42.56805556,1.600277778,4,1
227964,fr,2015.07.12,2,42.56611111,1.5975,4,42.56888889,1.585555556,4,1
228061,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,8
228392,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,4
228723,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,5
229052,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
229054,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
229385,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
229448,fr,2015.07.12,2,42.54444444,1.516944444,2,42.51138889,1.530555556,0,1
230047,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
230050,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
230709,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,15
230981,fr,2015.07.12,2,42.54444444,1.516944444,2,42.55277778,1.533611111,2,1
231040,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
231219,fr,2015.07.12,2,42.54444444,1.516944444,2,42.5525,1.514444444,2,1
231309,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
231371,fr,2015.07.12,2,42.55277778,1.533611111,2,42.55277778,1.533611111,2,4
231382,fr,2015.07.12,2,42.55277778,1.533611111,2,42.55722222,1.497777778,2,1
231640,fr,2015.07.12,2,42.55277778,1.533611111,2,42.55277778,1.533611111,2,1
232695,fr,2015.07.12,2,42.4875,1.490555556,1,42.4875,1.490555556,1,2
233026,fr,2015.07.12,2,42.57555556,1.670277778,5,42.57555556,1.670277778,5,4
233357,fr,2015.07.12,2,42.57555556,1.670277778,5,42.57555556,1.670277778,5,3
233688,fr,2015.07.12,2,42.57555556,1.670277778,5,42.57555556,1.670277778,5,4
233898,fr,2015.07.12,2,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
234350,fr,2015.07.12,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,7
234351,fr,2015.07.12,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,1
234519,fr,2015.07.12,2,42.53638889,1.516111111,2,42.5525,1.514444444,2,1
234681,fr,2015.07.12,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,9
235169,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
235343,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,6
235605,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
235674,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,3
235960,fr,2015.07.12,2,42.57916667,1.639166667,5,42.49666667,1.5125,0,1
236005,fr,2015.07.12,2,42.57916667,1.639166667,5,42.57916667,1.639166667,5,11
236028,fr,2015.07.12,2,42.57916667,1.639166667,5,42.57777778,1.6625,5,1
236221,fr,2015.07.12,2,42.57916667,1.639166667,5,42.56416667,1.664444444,5,1
236667,fr,2015.07.12,2,42.57916667,1.639166667,5,42.57916667,1.639166667,5,4
237329,fr,2015.07.12,2,42.47583333,1.489722222,1,42.47583333,1.489722222,1,1
237991,fr,2015.07.12,2,42.54388889,1.730555556,6,42.54388889,1.730555556,6,66
238207,fr,2015.07.12,2,42.54388889,1.730555556,6,42.54388889,1.730555556,6,6
239315,fr,2015.07.12,2,42.54694444,1.698611111,6,42.54694444,1.698611111,6,3
240970,fr,2015.07.12,2,42.535,1.5875,4,42.535,1.5875,4,1
241301,fr,2015.07.12,2,42.535,1.5875,4,42.535,1.5875,4,9
241632,fr,2015.07.12,2,42.53194444,1.562777778,4,42.53194444,1.562777778,4,5
242294,fr,2015.07.12,2,42.57722222,1.662777778,5,42.57722222,1.662777778,5,14
242491,fr,2015.07.12,2,42.57722222,1.662777778,5,42.56416667,1.664444444,5,1
242625,fr,2015.07.12,2,42.57888889,1.631111111,5,42.57888889,1.631111111,5,117
242894,fr,2015.07.12,2,42.51527778,1.527222222,0,42.50777778,1.5325,0,1
242956,fr,2015.07.12,2,42.51527778,1.527222222,0,42.51527778,1.527222222,0,44
243287,fr,2015.07.12,2,42.52444444,1.520833333,2,42.52444444,1.520833333,2,1
243618,fr,2015.07.12,2,42.57777778,1.6625,5,42.57777778,1.6625,5,7
244942,fr,2015.07.12,2,42.44805556,1.4825,1,42.44805556,1.4825,1,3
245273,fr,2015.07.12,2,42.44194444,1.463611111,1,42.44194444,1.463611111,1,3
245706,fr,2015.07.12,2,42.43583333,1.474166667,1,42.43194444,1.469166667,1,1
245935,fr,2015.07.12,2,42.47416667,1.505555556,1,42.47416667,1.505555556,1,2
246597,fr,2015.07.12,2,42.55333333,1.589166667,4,42.55333333,1.589166667,4,2
247259,fr,2015.07.12,2,42.56444444,1.526944444,3,42.56444444,1.526944444,3,4
248252,fr,2015.07.12,2,42.50083333,1.531111111,0,42.50083333,1.531111111,0,2
248583,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,2
248818,fr,2015.07.12,2,42.56805556,1.600277778,4,42.57555556,1.670277778,6,1
248850,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56611111,1.5975,4,1
248914,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
249245,fr,2015.07.12,2,42.62111111,1.538333333,3,42.62111111,1.538333333,3,2
249576,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
249907,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
250236,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
250305,fr,2015.07.12,2,42.51138889,1.530555556,0,42.50416667,1.527222222,0,1
250569,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,6
251231,fr,2015.07.12,2,42.50527778,1.517777778,0,42.50527778,1.517777778,0,1
251562,fr,2015.07.12,2,42.50527778,1.517777778,0,42.50527778,1.517777778,0,1
251893,fr,2015.07.12,2,42.5075,1.522777778,0,42.5075,1.522777778,0,1
253217,fr,2015.07.12,2,42.5075,1.522777778,0,42.5075,1.522777778,0,12
253408,fr,2015.07.12,2,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
253545,fr,2015.07.12,2,42.5075,1.522777778,0,42.5075,1.522777778,0,2
253879,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
254092,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
254119,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
254210,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,32
254212,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
254422,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
254541,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,128
254608,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
254872,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,4
255534,fr,2015.07.12,2,42.50527778,1.546666667,4,42.50527778,1.546666667,4,5
255865,fr,2015.07.12,2,42.54666667,1.563611111,4,42.54666667,1.563611111,4,2
255905,fr,2015.07.12,2,42.54666667,1.563611111,4,42.51722222,1.567777778,0,2
256073,fr,2015.07.12,2,42.54666667,1.563611111,4,42.51083333,1.540277778,0,1
256196,fr,2015.07.12,2,42.53277778,1.7,6,42.53277778,1.7,6,2
256527,fr,2015.07.12,2,42.52583333,1.687777778,6,42.52583333,1.687777778,6,1
257096,fr,2015.07.12,2,42.51694444,1.554166667,4,42.53444444,1.58,4,1
257189,fr,2015.07.12,2,42.51694444,1.554166667,4,42.51694444,1.554166667,4,2
257520,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,7
257723,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
257851,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
258055,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
258182,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
258510,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
258844,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
259172,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
259175,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
259506,fr,2015.07.12,2,42.44194444,1.463611111,1,42.44194444,1.463611111,1,1
259837,fr,2015.07.12,2,42.44194444,1.463611111,1,42.44194444,1.463611111,1,3
259957,fr,2015.07.12,2,42.44194444,1.463611111,1,42.56833333,1.646666667,5,325
261160,fr,2015.07.12,2,42.49666667,1.498055556,0,42.49666667,1.498055556,0,1
261161,fr,2015.07.12,2,42.49666667,1.498055556,0,42.49666667,1.498055556,0,3
265116,fr,2015.07.12,2,42.50722222,1.538055556,0,42.44194444,1.463611111,1,1
265295,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
265311,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50611111,1.520833333,0,1
265313,fr,2015.07.12,2,42.50722222,1.538055556,0,42.51083333,1.540277778,0,6
265464,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,2
267119,fr,2015.07.12,2,42.53861111,1.733055556,6,42.53861111,1.733055556,6,4
267297,fr,2015.07.12,2,42.53861111,1.733055556,6,42.53861111,1.733055556,6,2
267924,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
269105,fr,2015.07.12,2,42.51722222,1.567777778,0,42.51722222,1.567777778,0,70
269299,fr,2015.07.12,2,42.50944444,1.523055556,0,42.50833333,1.523611111,0,1
272084,fr,2015.07.12,2,42.50944444,1.523055556,0,42.50944444,1.523055556,0,5
272087,fr,2015.07.12,2,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
272415,fr,2015.07.12,2,42.50416667,1.527222222,0,42.50416667,1.527222222,0,2
272746,fr,2015.07.12,2,42.50416667,1.527222222,0,42.50416667,1.527222222,0,4
272876,fr,2015.07.12,2,42.50416667,1.527222222,0,42.50777778,1.5325,0,1
273077,fr,2015.07.12,2,42.50944444,1.523055556,0,42.50944444,1.523055556,0,3
273339,fr,2015.07.12,2,42.50416667,1.527222222,0,42.51138889,1.530555556,0,1
273405,fr,2015.07.12,2,42.50416667,1.527222222,0,42.50416667,1.527222222,0,1
275063,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
275394,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
275542,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
275693,fr,2015.07.12,2,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
275725,fr,2015.07.12,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
276504,fr,2015.07.12,2,42.51083333,1.540277778,0,42.49666667,1.5125,0,1
276718,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,23
276838,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
276861,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50611111,1.520833333,0,1
278042,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
281352,fr,2015.07.12,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,2
281413,fr,2015.07.12,2,42.46027778,1.491111111,1,42.51694444,1.554166667,4,1
283462,fr,2015.07.12,2,42.50083333,1.531111111,0,42.50611111,1.520833333,0,1
287084,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
290110,fr,2015.07.12,2,42.5525,1.514444444,2,42.54444444,1.516944444,2,1
290120,fr,2015.07.12,2,42.5525,1.514444444,2,42.53638889,1.516111111,2,2
290289,fr,2015.07.12,2,42.5525,1.514444444,2,42.5525,1.514444444,2,1
290437,fr,2015.07.12,2,42.54583333,1.540277778,2,42.54444444,1.516944444,2,1
290620,fr,2015.07.12,2,42.54583333,1.540277778,2,42.54583333,1.540277778,2,2
290709,fr,2015.07.12,2,42.54583333,1.540277778,2,42.54444444,1.516944444,2,3
291282,fr,2015.07.12,2,42.61972222,1.486111111,2,42.61972222,1.486111111,2,1
292606,fr,2015.07.12,2,42.59777778,1.5275,3,42.59777778,1.5275,3,3
293599,fr,2015.07.12,2,42.525,1.536111111,2,42.525,1.536111111,2,1
295070,fr,2015.07.12,2,42.55722222,1.493611111,2,42.53638889,1.516111111,2,1
295254,fr,2015.07.12,2,42.55722222,1.493611111,2,42.55722222,1.493611111,2,2
295916,fr,2015.07.12,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,1
298233,fr,2015.07.12,2,42.54222222,1.734722222,6,42.54222222,1.734722222,6,3
298564,fr,2015.07.12,2,42.55333333,1.589166667,4,42.55333333,1.589166667,4,2
298593,fr,2015.07.12,2,42.55333333,1.589166667,4,42.535,1.5875,4,1
299557,fr,2015.07.12,2,42.56833333,1.646666667,5,42.56833333,1.646666667,5,1
301465,fr,2015.07.12,2,42.51694444,1.554166667,4,42.51083333,1.540277778,0,1
301543,fr,2015.07.12,2,42.51694444,1.554166667,4,42.51694444,1.554166667,4,5
301713,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
301874,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,2
301924,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56611111,1.5975,4,1
302205,fr,2015.07.12,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,3
304191,fr,2015.07.12,2,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
304853,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
304950,fr,2015.07.12,2,42.56888889,1.585555556,4,42.56611111,1.5975,4,1
305184,fr,2015.07.12,2,42.56888889,1.585555556,4,42.56888889,1.585555556,4,2
306177,fr,2015.07.12,2,42.535,1.716388889,6,42.535,1.716388889,6,1
306508,fr,2015.07.12,2,42.535,1.716388889,6,42.535,1.716388889,6,23
307170,fr,2015.07.12,2,42.56416667,1.664444444,5,42.56416667,1.664444444,5,4
307308,fr,2015.07.12,2,42.56416667,1.664444444,5,42.57777778,1.6625,5,1
307499,fr,2015.07.12,2,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
307501,fr,2015.07.12,2,42.56416667,1.664444444,5,42.56416667,1.664444444,5,3
308163,fr,2015.07.12,2,42.535,1.5875,4,42.535,1.5875,4,4
308170,fr,2015.07.12,2,42.535,1.5875,4,42.53194444,1.562777778,4,1
308247,fr,2015.07.12,2,42.535,1.5875,4,42.53444444,1.58,4,1
308291,fr,2015.07.12,2,42.535,1.5875,4,42.535,1.5875,4,1
309271,fr,2015.07.12,2,42.54388889,1.730555556,6,42.54388889,1.730555556,6,3
309359,fr,2015.07.12,2,42.54388889,1.730555556,6,42.53861111,1.733055556,6,1
309453,fr,2015.07.12,2,42.54388889,1.730555556,6,42.54222222,1.734722222,6,1
309487,fr,2015.07.12,2,42.54388889,1.730555556,6,42.54388889,1.730555556,6,2
310453,fr,2015.07.12,2,42.53194444,1.562777778,4,42.51694444,1.554166667,4,1
310480,fr,2015.07.12,2,42.53194444,1.562777778,4,42.53194444,1.562777778,4,2
310811,fr,2015.07.12,2,42.54666667,1.563611111,4,42.54666667,1.563611111,4,2
312466,fr,2015.07.12,2,42.51388889,1.495555556,7,42.51388889,1.495555556,7,2
312467,fr,2015.07.12,2,42.51388889,1.495555556,7,42.51388889,1.495555556,7,1
312653,fr,2015.07.12,2,42.51388889,1.495555556,7,42.50722222,1.538055556,0,1
313667,fr,2015.07.12,2,42.46027778,1.491111111,1,42.50944444,1.523055556,0,1
313790,fr,2015.07.12,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,1
314121,fr,2015.07.12,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,20
314830,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
314997,fr,2015.07.12,2,42.49666667,1.5125,0,42.51083333,1.540277778,0,1
315114,fr,2015.07.12,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
315315,fr,2015.07.12,2,42.50777778,1.5325,0,42.50416667,1.527222222,0,1
315445,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,4
315776,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,5
316107,fr,2015.07.12,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
316158,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
316216,fr,2015.07.12,2,42.50833333,1.523611111,0,42.51527778,1.527222222,0,1
316438,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,20
316769,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
316903,fr,2015.07.12,2,42.50833333,1.523611111,0,42.5075,1.522777778,0,1
317100,fr,2015.07.12,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,3
317431,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,3
317486,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
317762,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,16
317817,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
318093,fr,2015.07.12,2,42.53444444,1.58,4,42.53444444,1.58,4,1
318150,fr,2015.07.12,2,42.56611111,1.5975,4,42.56611111,1.5975,4,1
318374,fr,2015.07.12,2,42.56611111,1.5975,4,42.56805556,1.600277778,4,1
318424,fr,2015.07.12,2,42.56611111,1.5975,4,42.56611111,1.5975,4,3
318593,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
318747,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
318755,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
318796,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50777778,1.5325,0,1
319086,fr,2015.07.12,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,2
319417,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,2
319419,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,3
319748,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
319810,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,3
319990,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54583333,1.540277778,2,2
320077,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
320079,fr,2015.07.12,2,42.54444444,1.516944444,2,42.54444444,1.516944444,2,10
320083,fr,2015.07.12,2,42.54444444,1.516944444,2,42.55722222,1.497777778,2,1
320741,fr,2015.07.12,2,42.55277778,1.533611111,2,42.55277778,1.533611111,2,4
321403,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
321734,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,2
321803,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,5
321962,fr,2015.07.12,2,42.55722222,1.497777778,2,42.58083333,1.4775,2,1
322065,fr,2015.07.12,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,2
322112,fr,2015.07.12,2,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
322245,fr,2015.07.12,2,42.51138889,1.530555556,0,42.50416667,1.527222222,0,1
322396,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
322727,fr,2015.07.12,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
323873,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50722222,1.538055556,0,1
323908,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
324051,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,3
324070,fr,2015.07.12,2,42.50611111,1.520833333,0,42.49666667,1.5125,0,1
324170,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
324172,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
324237,fr,2015.07.12,2,42.50611111,1.520833333,0,42.51083333,1.540277778,0,1
324381,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
324382,fr,2015.07.12,2,42.50611111,1.520833333,0,42.50611111,1.520833333,0,9
324504,fr,2015.07.12,2,42.51083333,1.540277778,0,42.50527778,1.546666667,4,1
